12,0
14,1
29,2
48,3
50,4
57,5
75,6
77,7
96,8
113,9
116,10
133,11
136,12
149,13
156,14
168,15
181,16
194,17
202,18
203,19
209,20
219,21
234,22
244,23
256,24
258,25
272,26
288,27
302,28
304,29
324,30
338,31
340,32
351,33
362,34
366,35
376,36
377,37
395,38
415,39
429,40
440,41
452,42
463,43
470,44
471,45
480,46
482,47
501,48
503,49
513,50
516,51
518,52
521,53
523,54
532,55
552,56
558,57
569,58
585,59
605,60
610,61
620,62
622,63
639,64
642,65
653,66
660,67
661,68
671,69
684,70
687,71
700,72
713,73
731,74
738,75
752,76
759,77
762,78
782,79
791,80
796,81
805,82
821,83
841,84
853,85
854,86
869,87
882,88
894,89
899,90
902,91
904,92
906,93
921,94
931,95
947,96
961,97
976,98
996,99
997,100
1014,101
1032,102
1050,103
1061,104
1071,105
1080,106
1093,107
1098,108
1106,109
1114,110
1120,111
1136,112
1150,113
1162,114
1175,115
1187,116
1203,117
1222,118
1236,119
1244,120
1245,121
1250,122
1253,123
1262,124
1277,125
1285,126
1302,127
1310,128
1322,129
1328,130
1338,131
1340,132
1346,133
1352,134
1356,135
1359,136
1363,137
1374,138
1384,139
1398,140
1410,141
1419,142
1426,143
1428,144
1440,145
1445,146
1459,147
1465,148
1470,149
1488,150
1497,151
1511,152
1516,153
1532,154
1541,155
1552,156
1560,157
1568,158
1575,159
1587,160
1588,161
1596,162
1610,163
1618,164
1630,165
1647,166
1660,167
1674,168
1689,169
1697,170
1709,171
1721,172
1738,173
1755,174
1768,175
1771,176
1778,177
1785,178
1793,179
1796,180
1811,181
1814,182
1829,183
1840,184
1855,185
1864,186
1871,187
1887,188
1899,189
1906,190
1920,191
1924,192
1943,193
1944,194
1961,195
1973,196
1979,197
1996,198
2007,199
2019,200
2027,201
2037,202
2049,203
2066,204
2068,205
2081,206
2093,207
2101,208
2103,209
2111,210
2126,211
2136,212
2150,213
2154,214
2158,215
2167,216
2187,217
2201,218
2209,219
2218,220
2237,221
2254,222
2258,223
2269,224
2277,225
2279,226
2294,227
2298,228
2317,229
2330,230
2347,231
2367,232
2368,233
2369,234
2370,235
2387,236
2405,237
2412,238
2431,239
2443,240
2454,241
2460,242
2477,243
2485,244
2503,245
2506,246
2514,247
2522,248
2527,249
2545,250
2555,251
2558,252
2564,253
2574,254
2594,255
2605,256
2619,257
2632,258
2635,259
2637,260
2646,261
2665,262
2683,263
2693,264
2711,265
2727,266
2739,267
2740,268
2748,269
2762,270
2766,271
2781,272
2796,273
2814,274
2829,275
2845,276
2848,277
2867,278
2871,279
2877,280
2881,281
2885,282
2905,283
2915,284
2919,285
2927,286
2934,287
2938,288
2957,289
2961,290
2970,291
2980,292
2984,293
2986,294
2987,295
2988,296
2999,297
3000,298
3006,299
3015,300
3017,301
3033,302
3049,303
3068,304
3069,305
3088,306
3108,307
3116,308
3129,309
3140,310
3150,311
3151,312
3166,313
3169,314
3185,315
3194,316
3210,317
3217,318
3225,319
3242,320
3254,321
3258,322
3264,323
3275,324
3291,325
3292,326
3293,327
3302,328
3305,329
3311,330
3322,331
3341,332
3347,333
3367,334
3378,335
3379,336
3384,337
3395,338
3399,339
3405,340
3425,341
3439,342
3459,343
3463,344
3470,345
3472,346
3476,347
3491,348
3496,349
3514,350
3532,351
3550,352
3569,353
3575,354
3583,355
3597,356
3610,357
3612,358
3613,359
3627,360
3647,361
3649,362
3651,363
3664,364
3669,365
3680,366
3684,367
3695,368
3703,369
3720,370
3725,371
3739,372
3752,373
3762,374
3775,375
3794,376
3811,377
3829,378
3830,379
3842,380
3844,381
3850,382
3859,383
3867,384
3887,385
3891,386
3903,387
3917,388
3919,389
3926,390
3945,391
3964,392
3965,393
3967,394
3970,395
3980,396
3983,397
3996,398
4010,399
4016,400
4029,401
4045,402
4051,403
4060,404
4080,405
4097,406
4112,407
4122,408
4131,409
4141,410
4146,411
4156,412
4165,413
4174,414
4193,415
4212,416
4217,417
4236,418
4237,419
4245,420
4255,421
4261,422
4266,423
4282,424
4300,425
4306,426
4319,427
4326,428
4339,429
4348,430
4362,431
4381,432
4401,433
4402,434
4416,435
4433,436
4442,437
4446,438
4453,439
4472,440
4473,441
4474,442
4490,443
4502,444
4509,445
4511,446
4526,447
4537,448
4557,449
4562,450
4575,451
4591,452
4592,453
4612,454
4614,455
4626,456
4638,457
4656,458
4674,459
4687,460
4701,461
4714,462
4715,463
4727,464
4735,465
4750,466
4767,467
4780,468
4800,469
4813,470
4816,471
4822,472
4827,473
4837,474
4838,475
4846,476
4852,477
4867,478
4887,479
4897,480
4905,481
4910,482
4914,483
4929,484
4947,485
4962,486
4972,487
4982,488
4994,489
5012,490
5025,491
5041,492
5043,493
5056,494
5063,495
5071,496
5073,497
5083,498
5091,499
5099,500
5118,501
5133,502
5135,503
5153,504
5154,505
5162,506
5165,507
5173,508
5182,509
5189,510
5190,511
5204,512
5219,513
5225,514
5238,515
5253,516
5254,517
5260,518
5271,519
5290,520
5306,521
5319,522
5327,523
5336,524
5337,525
5351,526
5354,527
5362,528
5379,529
5395,530
5408,531
5418,532
5432,533
5439,534
5458,535
5460,536
5462,537
5469,538
5471,539
5484,540
5497,541
5511,542
5517,543
5521,544
5541,545
5555,546
5564,547
5576,548
5589,549
5606,550
5623,551
5641,552
5650,553
5666,554
5679,555
5688,556
5702,557
5712,558
5716,559
5735,560
5754,561
5766,562
5778,563
5788,564
5792,565
5798,566
5813,567
5819,568
5835,569
5855,570
5871,571
5874,572
5877,573
5885,574
5897,575
5903,576
5909,577
5918,578
5928,579
5948,580
5959,581
5979,582
5980,583
5987,584
5995,585
6002,586
6015,587
6026,588
6043,589
6046,590
6058,591
6076,592
6086,593
6098,594
6115,595
6129,596
6136,597
6141,598
6146,599
6151,600
6171,601
6189,602
6209,603
6214,604
6219,605
6229,606
6238,607
6240,608
6254,609
6255,610
6265,611
6268,612
6275,613
6280,614
6289,615
6295,616
6303,617
6311,618
6328,619
6341,620
6356,621
6368,622
6378,623
6384,624
6391,625
